FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190508;0000;36;;;
190509;0000;42;;;
190510;0000;47;;;
190511;0000;53;;;
190512;0000;48;;;
190513;0000;59;;;
190514;0000;48;;;
190515;0000;51;;;
190516;0000;41;;;
190517;0000;35;;;
190518;0000;43;;;
190519;0000;46;;;
190520;0000;55;;;
190521;0000;45;;;
190522;0000;58;;;
190523;0000;61;;;
190524;0000;48;;;
190525;0000;40;;;
190526;0000;34;;;
190527;0000;66;;;
190528;0000;58;;;
190529;0000;51;;;
190530;0000;50;;;
190531;0000;41;;;
190601;0000;31;;;
190602;0000;46;;;
190603;0000;48;;;
190604;0000;55;;;
190605;0000;45;;;
190606;0000;50;;;
190607;0000;49;;;
190608;0000;57;;;
190609;0000;43;;;
190610;0000;46;;;
190611;0000;38;;;
190612;0000;37;;;
190613;0000;37;;;
190614;0000;38;;;
190615;0000;33;;;
190616;0000;36;;;
190617;0000;58;;;
190618;0000;67;;;
190619;0000;54;;;
190620;0000;44;;;
190621;0000;49;;;
190622;0000;39;;;
190623;0000;50;;;
190624;0000;48;;;
190625;0000;52;;;
190626;0000;39;;;
190627;0000;44;;;
190628;0000;45;;;
190629;0000;48;;;
190630;0000;27;;;
190701;0000;43;;;
190702;0000;36;;;
190703;0000;31;;;
190704;0000;37;;;
190705;0000;43;;;
190706;0000;46;;;
190707;0000;31;;;
190708;0000;36;;;
190709;0000;27;;;
190710;0000;31;;;
190711;0000;62;;;
190712;0000;53;;;
190713;0000;49;;;
190714;0000;46;;;
190715;0000;45;;;
190716;0000;53;;;
190717;0000;43;;;
190718;0000;41;;;
190719;0000;44;;;
190720;0000;51;;;
190721;0000;51;;;
190722;0000;41;;;
190723;0000;29;;;
190724;0000;30;;;
190725;0000;40;;;
190726;0000;52;;;
190727;0000;50;;;
190728;0000;42;;;
190729;0000;55;;;
190730;0000;59;;;
190731;0000;47;;;
190801;0000;43;;;
190802;0000;53;;;
190803;0000;64;;;
190804;0000;49;;;
190805;0000;52;;;
190806;0000;49;;;
190807;0000;40;;;
190808;0000;46;;;
190809;0000;48;;;
190810;0000;46;;;
190811;0000;36;;;
190812;0000;56;;;
190813;0000;62;;;
190814;0000;41;;;
190815;0000;36;;;
190816;0000;36;;;
190817;0000;31;;;
190818;0000;35;;;
190819;0000;36;;;
190820;0000;40;;;
190821;0000;41;;;
190822;0000;45;;;
190823;0000;40;;;
190824;0000;45;;;
190825;0000;40;;;
190826;0000;48;;;
190827;0000;53;;;
190828;0000;35;;;
190829;0000;34;;;
190830;0000;33;;;
190831;0000;34;;;
190901;0000;32;;;
190902;0000;37;;;
190903;0000;36;;;
190904;0000;43;;;
190905;0000;30;;;
190906;0000;25;;;
190907;0000;26;;;
190908;0000;21;;;
190909;0000;36;;;
190910;0000;32;;;
190911;0000;32;;;
190912;0000;37;;;
190913;0000;30;;;
190914;0000;26;;;
190915;0000;22;;;
190916;0000;26;;;
190917;0000;33;;;
190918;0000;27;;;
190919;0000;22;;;
190920;0000;27;;;
190921;0000;30;;;
190922;0000;36;;;
190923;0000;33;;;
190924;0000;26;;;
190925;0000;22;;;
190926;0000;24;;;
190927;0000;26;;;
190928;0000;19;;;
190929;0000;17;;;
190930;0000;21;;;
191001;0000;24;;;
191002;0000;33;;;
191003;0000;30;;;
191004;0000;33;;;
191005;0000;35;;;
191006;0000;34;;;
191007;0000;42;;;
191008;0000;44;;;
191009;0000;42;;;
191010;0000;28;;;
191011;0000;29;;;
191012;0000;26;;;
191013;0000;26;;;
191014;0000;24;;;
191015;0000;34;;;
191016;0000;26;;;
191017;0000;33;;;
191018;0000;28;;;
191019;0000;24;;;
191020;0000;34;;;
191021;0000;34;;;
191022;0000;29;;;
191023;0000;35;;;
191024;0000;31;;;
191025;0000;28;;;
191026;0000;25;;;
191027;0000;18;;;
191028;0000;28;;;
191029;0000;28;;;
191030;0000;33;;;
191031;0000;35;;;
191101;0000;31;;;
191102;0000;28;;;
191103;0000;28;;;
191104;0000;27;;;
191105;0000;26;;;
191106;0000;26;;;
191107;0000;22;;;
191108;0000;16;;;
191109;0000;19;;;
191110;0000;21;;;
191111;0000;24;;;
191112;0000;19;;;
191113;0000;22;;;
191114;0000;20;;;
191115;0000;24;;;
191116;0000;21;;;
191117;0000;21;;;
191118;0000;23;;;
191119;0000;35;;;
191120;0000;28;;;
191121;0000;31;;;
191122;0000;36;;;
191123;0000;25;;;
191124;0000;19;;;
191125;0000;26;;;
191126;0000;42;;;
191127;0000;45;;;
191128;0000;41;;;
191129;0000;41;;;
191130;0000;33;;;
191201;0000;34;;;
191202;0000;32;;;
191203;0000;27;;;
191204;0000;29;;;
191205;0000;28;;;
191206;0000;31;;;
191207;0000;27;;;
191208;0000;;;;
191209;0000;21;;;
191210;0000;26;;;
191211;0000;22;;;
191212;0000;19;;;
191213;0000;20;;;
191214;0000;26;;;
191215;0000;23;;;
191216;0000;29;;;
191217;0000;29;;;
191218;0000;26;;;
191219;0000;26;;;
191220;0000;26;;;
191221;0000;25;;;
191222;0000;27;;;
191223;0000;27;;;
191224;0000;31;;;
191225;0000;24;;;
191226;0000;27;;;
191227;0000;30;;;
191228;0000;25;;;
191229;0000;20;;;
191230;0000;26;;;
191231;0000;24;;;
200101;0000;18;;;
200102;0000;26;;;
200103;0000;27;;;
200104;0000;25;;;
200105;0000;22;;;
200106;0000;31;;;
200107;0000;21;;;
200108;0000;28;;;
200109;0000;24;;;
200110;0000;28;;;
200111;0000;27;;;
200112;0000;23;;;
200113;0000;29;;;
200114;0000;30;;;
200115;0000;20;;;
200116;0000;25;;;
200117;0000;25;;;
200118;0000;32;;;
200119;0000;19;;;
200120;0000;26;;;
200121;0000;27;;;
200122;0000;26;;;
200123;0000;;;;
200124;0000;;;;
200125;0000;23;;;
200126;0000;21;;;
200127;0000;25;;;
200128;0000;22;;;
200129;0000;37;;;
200130;0000;28;;;
200131;0000;28;;;
200201;0000;26;;;
200202;0000;21;;;
200203;0000;19;;;
200204;0000;20;;;
200205;0000;24;;;
200206;0000;27;;;
200207;0000;25;;;
200208;0000;25;;;
200209;0000;20;;;
200210;0000;25;;;
200211;0000;30;;;
200212;0000;23;;;
200213;0000;26;;;
200214;0000;30;;;
200215;0000;32;;;
200216;0000;25;;;
200217;0000;27;;;
200218;0000;26;;;
200219;0000;24;;;
200220;0000;32;;;
200221;0000;32;;;
200222;0000;28;;;
200223;0000;25;;;
200224;0000;31;;;
200225;0000;25;;;
200226;0000;28;;;
200227;0000;33;;;
200228;0000;27;;;
200229;0000;25;;;
200301;0000;21;;;
200302;0000;24;;;
200303;0000;23;;;
200304;0000;22;;;
200305;0000;19;;;
200306;0000;;;;
200307;0000;35;;;
200308;0000;35;;;
200309;0000;40;;;
200310;0000;29;;;
200311;0000;27;;;
200312;0000;25;;;
200313;0000;29;;;
200314;0000;22;;;
200315;0000;20;;;
200316;0000;35;;;
200317;0000;35;;;
200318;0000;23;;;
200319;0000;33;;;
200320;0000;26;;;
200321;0000;33;;;
200322;0000;27;;;
200323;0000;27;;;
200324;0000;32;;;
200325;0000;28;;;
200326;0000;22;;;
200327;0000;;;18;
200328;0000;;;9;
200329;0000;;;7;
200330;0000;;;15;
200331;0000;32;;;
200401;0000;24;;;
200402;0000;31;;;
200403;0000;46;;;
200404;0000;49;;;
200405;0000;53;;;
200406;0000;39;;;
200407;0000;32;;;
200408;0000;36;;;
200409;0000;30;;;
200410;0000;22;;;
200411;0000;28;;;
200412;0000;38;;;
200413;0000;35;;;
200414;0000;37;;;
200415;0000;36;;;
200416;0000;30;;;
200417;0000;33;;;
200418;0000;29;;;
200419;0000;31;;;
200420;0000;38;;;
200421;0000;36;;;
200422;0000;34;;;
200423;0000;27;;;
200424;0000;23;;;
200425;0000;28;;;
200426;0000;25;;;
200427;0000;26;;;
200428;0000;25;;;
200429;0000;27;;;
200430;0000;27;;;
200501;0000;18;;;
200502;0000;23;;;
200503;0000;23;;;
200504;0000;35;;;
200505;0000;40;;;
200506;0000;34;;;
200507;0000;36;;;
200508;0000;42;;;
200509;0000;36;;;
200510;0000;27;;;
200511;0000;31;;;
200512;0000;37;;;
200513;0000;35;;;
200514;0000;28;;;
200515;0000;33;;;
200516;0000;32;;;
200517;0000;29;;;
200518;0000;33;;;
200519;0000;31;;;
200520;0000;29;;;
200521;0000;26;;;
200522;0000;43;;;
200523;0000;31;;;
200524;0000;38;;;
200525;0000;32;;;
200526;0000;29;;;
200527;0000;28;;;
200528;0000;27;;;
200529;0000;31;;;
200530;0000;50;;;
200531;0000;31;;;
200601;0000;31;;;
200602;0000;23;;;
200603;0000;21;;;
200604;0000;39;;;
200605;0000;108;;;
200606;0000;62;;;
200607;0000;38;;;
200608;0000;45;;;
200609;0000;45;;;
200610;0000;47;;;
200611;0000;39;;;
200612;0000;32;;;
200613;0000;36;;;
200614;0000;35;;;
200615;0000;36;;;
200616;0000;28;;;
200617;0000;;;;
200618;0000;43;;;
200619;0000;47;;;
200620;0000;37;;;
200621;0000;34;;;
200622;0000;35;;;
200623;0000;37;;;
200624;0000;40;;;
200625;0000;37;;;
200626;0000;34;;;
200627;0000;34;;;
200628;0000;35;;;
200629;0000;35;;;
200630;0000;33;;;
200701;0000;39;;;
200702;0000;43;;;
200703;0000;40;;;
200704;0000;40;;;
200705;0000;31;;;
200706;0000;36;;;
200707;0000;29;;;
200708;0000;48;;;
200709;0000;41;;;
200710;0000;37;;;
200711;0000;36;;;
200712;0000;39;;;
200713;0000;46;;;
200714;0000;44;;;
200715;0000;46;;;
200716;0000;26;;;
200717;0000;29;;;
200718;0000;21;;;
200719;0000;23;;;
200720;0000;27;;;
200721;0000;25;;;
200722;0000;24;;;
200723;0000;25;;;
200724;0000;53;;;
200725;0000;67;;;
200726;0000;44;;;
200727;0000;42;;;
200728;0000;45;;;
200729;0000;47;;;
200730;0000;46;;;
200731;0000;42;;;
200801;0000;37;;;
200802;0000;30;;;
200803;0000;32;;;
200804;0000;34;;;
200805;0000;27;;;
200806;0000;25;;;
200807;0000;41;;;
200808;0000;39;;;
200809;0000;31;;;
200810;0000;28;;;
200811;0000;33;;;
200812;0000;32;;;
200813;0000;36;;;
200814;0000;36;;;
200815;0000;31;;;
200816;0000;24;;;
200817;0000;28;;;
200818;0000;28;;;
200819;0000;34;;;
200820;0000;41;;;
200821;0000;39;;;
200822;0000;37;;;
200823;0000;29;;;
200824;0000;21;;;
200825;0000;29;;;
200826;0000;42;;;
200827;0000;39;;;
200828;0000;32;;;
200829;0000;26;;;
200830;0000;26;;;
200831;0000;38;;;
200901;0000;31;;;
200902;0000;31;;;
200903;0000;31;;;
200904;0000;32;;;
200905;0000;31;;;
200906;0000;24;;;
200907;0000;29;;;
200908;0000;29;;;
200909;0000;34;;;
200910;0000;29;;;
200911;0000;23;;;
200912;0000;29;;;
200913;0000;26;;;
200914;0000;24;;;
200915;0000;24;;;
200916;0000;25;;;
200917;0000;32;;;
200918;0000;27;;;
200919;0000;26;;;
200920;0000;28;;;
200921;0000;25;;;
200922;0000;22;;;
200923;0000;23;;;
200924;0000;29;;;
200925;0000;27;;;
200926;0000;24;;;
200927;0000;25;;;
200928;0000;26;;;
200929;0000;24;;;
200930;0000;22;;;
201001;0000;22;;;
201002;0000;19;;;
201003;0000;24;;;
201004;0000;32;;;
201005;0000;30;;;
201006;0000;25;;;
201007;0000;26;;;
201008;0000;24;;;
201009;0000;32;;;
201010;0000;29;;;
201011;0000;22;;;
201012;0000;21;;;
201013;0000;24;;;
201014;0000;25;;;
201015;0000;22;;;
201016;0000;25;;;
201017;0000;20;;;
201018;0000;10;;;
201019;0000;12;;;
201020;0000;21;;;
201021;0000;22;;;
201022;0000;15;;;
201023;0000;9;;;
201024;0000;7;;;
201025;0000;7;;;
201026;0000;21;;;
201027;0000;20;;;
201028;0000;18;;;
201029;0000;19;;;
201030;0000;24;;;
201031;0000;24;;;
201101;0000;23;;;
201102;0000;22;;;
201103;0000;19;;;
201104;0000;18;;;
201105;0000;20;;;
201106;0000;20;;;
201107;0000;15;;;
201108;0000;13;;;
201109;0000;15;;;
201110;0000;15;;;
201111;0000;17;;;
201112;0000;14;;;
201113;0000;16;;;
201114;0000;15;;;
201115;0000;14;;;
201116;0000;21;;;
201117;0000;24;;;
201118;0000;26;;;
201119;0000;19;;;
201120;0000;22;;;
201121;0000;20;;;
201122;0000;19;;;
201123;0000;20;;;
201124;0000;16;;;
201125;0000;17;;;
201126;0000;25;;;
201127;0000;27;;;
201128;0000;33;;;
201129;0000;19;;;
201130;0000;19;;;
201201;0000;23;;;
201202;0000;22;;;
201203;0000;21;;;
201204;0000;20;;;
201205;0000;29;;;
201206;0000;19;;;
201207;0000;18;;;
201208;0000;10;;;
201209;0000;14;;;
201210;0000;16;;;
201211;0000;18;;;
201212;0000;21;;;
201213;0000;20;;;
201214;0000;20;;;
201215;0000;20;;;
201216;0000;17;;;
201217;0000;15;;;
201218;0000;15;;;
201219;0000;12;;;
201220;0000;11;;;
201221;0000;20;;;
201222;0000;18;;;
201223;0000;27;;;
201224;0000;15;;;
201225;0000;20;;;
201226;0000;17;;;
201227;0000;17;;;
201228;0000;16;;;
201229;0000;10;;;
201230;0000;21;;;
201231;0000;20;;;
210101;0000;24;;;
210102;0000;20;;;
210103;0000;17;;;
210104;0000;19;;;
210105;0000;20;;;
210106;0000;25;;;
210107;0000;20;;;
210108;0000;20;;;
210109;0000;19;;;
210110;0000;20;;;
210111;0000;25;;;
210112;0000;23;;;
210113;0000;33;;;
210114;0000;26;;;
210115;0000;25;;;
210116;0000;20;;;
210117;0000;22;;;
210118;0000;;;;
210119;0000;16;;;
210120;0000;20;;;
210121;0000;16;;;
210122;0000;16;;;
210123;0000;12;;;
210124;0000;14;;;
210125;0000;17;;;
210126;0000;13;;;
210127;0000;23;;;
210128;0000;23;;;
210129;0000;23;;;
210130;0000;26;;;
210131;0000;13;;;
210201;0000;15;;;
210202;0000;14;;;
210203;0000;25;;;
210204;0000;25;;;
210205;0000;24;;;
210206;0000;19;;;
210207;0000;16;;;
210208;0000;19;;;
210209;0000;18;;;
210210;0000;18;;;
210211;0000;25;;;
210212;0000;31;;;
210213;0000;40;;;
210214;0000;30;;;
210215;0000;29;;;
210216;0000;31;;;
210217;0000;27;;;
210218;0000;27;;;
210219;0000;28;;;
210220;0000;24;;;
210221;0000;25;;;
210222;0000;25;;;
210223;0000;29;;;
210224;0000;27;;;
210225;0000;38;;;
210226;0000;40;;;
210227;0000;31;;;
210228;0000;24;;;
210301;0000;31;;;
210302;0000;31;;;
210303;0000;34;;;
210304;0000;26;;;
210305;0000;33;;;
210306;0000;20;;;
210307;0000;20;;;
210308;0000;22;;;
210309;0000;22;;;
210310;0000;31;;;
210311;0000;22;;;
210312;0000;25;;;
210313;0000;24;;;
210314;0000;19;;;
210315;0000;32;;;
210316;0000;24;;;
210317;0000;24;;;
210318;0000;22;;;
210319;0000;24;;;
210320;0000;24;;;
210321;0000;21;;;
210322;0000;23;;;
210323;0000;;;16;
210324;0000;;;2;
210325;0000;;;3;
210326;0000;;;19;
210327;0000;39;;;
210328;0000;42;;;
210329;0000;48;;;
210330;0000;44;;;
210331;0000;41;;;
210401;0000;33;;;
210402;0000;35;;;
210403;0000;38;;;
210404;0000;30;;;
210405;0000;33;;;
210406;0000;28;;;
210407;0000;22;;;
210408;0000;23;;;
210409;0000;22;;;
210410;0000;27;;;
210411;0000;33;;;
210412;0000;39;;;
210413;0000;41;;;
210414;0000;36;;;
210415;0000;35;;;
210416;0000;41;;;
210417;0000;43;;;
210418;0000;39;;;
210419;0000;40;;;
210420;0000;38;;;
210421;0000;36;;;
210422;0000;33;;;
210423;0000;35;;;
210424;0000;31;;;
210425;0000;37;;;
210426;0000;51;;;
210427;0000;69;;;
210428;0000;60;;;
210429;0000;46;;;
210430;0000;41;;;
210501;0000;36;;;
210502;0000;38;;;
210503;0000;37;;;
210504;0000;28;;;
210505;0000;41;;;
210506;0000;31;;;
210507;0000;38;;;
210508;0000;29;;;
210509;0000;36;;;
210510;0000;45;;;
210511;0000;59;;;
210512;0000;71;;;
210513;0000;61;;;
210514;0000;50;;;
210515;0000;45;;;
210516;0000;47;;;
210517;0000;57;;;
210518;0000;55;;;
210519;0000;59;;;
210520;0000;39;;;
210521;0000;46;;;
210522;0000;53;;;
210523;0000;53;;;
210524;0000;55;;;
210525;0000;52;;;
210526;0000;51;;;
210527;0000;62;;;
210528;0000;70;;;
210529;0000;42;;;
210530;0000;39;;;
210531;0000;49;;;
210601;0000;56;;;
210602;0000;53;;;
210603;0000;56;;;
210604;0000;42;;;
210605;0000;37;;;
210606;0000;34;;;
210607;0000;30;;;
210608;0000;33;;;
210609;0000;33;;;
210610;0000;35;;;
210611;0000;46;;;
210612;0000;46;;;
210613;0000;45;;;
210614;0000;39;;;
210615;0000;60;;;
210616;0000;48;;;
210617;0000;35;;;
210618;0000;29;;;
210619;0000;33;;;
210620;0000;27;;;
210621;0000;26;;;
210622;0000;47;;;
210623;0000;48;;;
210624;0000;53;;;
210625;0000;38;;;
210626;0000;33;;;
210627;0000;34;;;
210628;0000;45;;;
210629;0000;46;;;
210630;0000;54;;;
210701;0000;42;;;
210702;0000;38;;;
210703;0000;50;;;
210704;0000;50;;;
210705;0000;58;;;
210706;0000;48;;;
210707;0000;39;;;
210708;0000;46;;;
210709;0000;46;;;
210710;0000;56;;;
210711;0000;46;;;
210712;0000;76;;;
210713;0000;58;;;
210714;0000;50;;;
210715;0000;39;;;
210716;0000;40;;;
210717;0000;43;;;
210718;0000;53;;;
210719;0000;49;;;
210720;0000;44;;;
210721;0000;53;;;
210722;0000;56;;;
210723;0000;55;;;
210724;0000;59;;;
210725;0000;35;;;
210726;0000;35;;;
210727;0000;45;;;
210728;0000;45;;;
210729;0000;43;;;
210730;0000;40;;;
210731;0000;42;;;
210801;0000;45;;;
210802;0000;51;;;
210803;0000;51;;;
210804;0000;42;;;
210805;0000;44;;;
210806;0000;38;;;
210807;0000;34;;;
210808;0000;35;;;
210809;0000;41;;;
210810;0000;42;;;
210811;0000;38;;;
210812;0000;46;;;
210813;0000;51;;;
210814;0000;37;;;
210815;0000;35;;;
210816;0000;50;;;
210817;0000;51;;;
210818;0000;47;;;
210819;0000;48;;;
210820;0000;42;;;
210821;0000;42;;;
210822;0000;37;;;
210823;0000;39;;;
210824;0000;31;;;
210825;0000;41;;;
210826;0000;59;;;
210827;0000;41;;;
210828;0000;39;;;
210829;0000;43;;;
210830;0000;42;;;
210831;0000;34;;;
210901;0000;31;;;
210902;0000;27;;;
210903;0000;21;;;
210904;0000;29;;;
210905;0000;33;;;
210906;0000;33;;;
210907;0000;41;;;
210908;0000;51;;;
210909;0000;51;;;
210910;0000;47;;;
210911;0000;51;;;
210912;0000;56;;;
210913;0000;47;;;
210914;0000;39;;;
210915;0000;36;;;
210916;0000;43;;;
210917;0000;35;;;
210918;0000;33;;;
210919;0000;27;;;
210920;0000;23;;;
210921;0000;35;;;
210922;0000;36;;;
210923;0000;38;;;
210924;0000;42;;;
210925;0000;44;;;
210926;0000;31;;;
210927;0000;30;;;
210928;0000;27;;;
210929;0000;29;;;
210930;0000;30;;;
211001;0000;39;;;
211002;0000;32;;;
211003;0000;48;;;
211004;0000;44;;;
211005;0000;43;;;
211006;0000;38;;;
211007;0000;40;;;
211008;0000;42;;;
211009;0000;36;;;
211010;0000;34;;;
211011;0000;40;;;
211012;0000;34;;;
211013;0000;42;;;
211014;0000;38;;;
211015;0000;38;;;
211016;0000;47;;;
211017;0000;42;;;
211018;0000;41;;;
211019;0000;42;;;
211020;0000;35;;;
211021;0000;34;;;
211022;0000;31;;;
211023;0000;46;;;
211024;0000;44;;;
211025;0000;40;;;
211026;0000;39;;;
211027;0000;45;;;
211028;0000;42;;;
211029;0000;37;;;
211030;0000;32;;;
211031;0000;35;;;
211101;0000;32;;;
211102;0000;31;;;
211103;0000;37;;;
211104;0000;31;;;
211105;0000;35;;;
211106;0000;39;;;
211107;0000;40;;;
211108;0000;37;;;
211109;0000;41;;;
211110;0000;34;;;
211111;0000;30;;;
211112;0000;28;;;
211113;0000;28;;;
211114;0000;29;;;
211115;0000;34;;;
211116;0000;31;;;
211117;0000;33;;;
211118;0000;32;;;
211119;0000;32;;;
211120;0000;30;;;
211121;0000;30;;;
211122;0000;28;;;
211123;0000;27;;;
211124;0000;29;;;
211125;0000;27;;;
211126;0000;29;;;
211127;0000;25;;;
211128;0000;26;;;
211129;0000;37;;;
211130;0000;36;;;
211201;0000;30;;;
211202;0000;33;;;
211203;0000;32;;;
211204;0000;30;;;
211205;0000;34;;;
211206;0000;33;;;
211207;0000;31;;;
211208;0000;29;;;
211209;0000;26;;;
211210;0000;36;;;
211211;0000;35;;;
211212;0000;26;;;
211213;0000;30;;;
211214;0000;36;;;
211215;0000;37;;;
211216;0000;26;;;
211217;0000;30;;;
211218;0000;27;;;
211219;0000;24;;;
211220;0000;25;;;
211221;0000;23;;;
211222;0000;29;;;
211223;0000;38;;;
211224;0000;32;;;
211225;0000;27;;;
211226;0000;24;;;
211227;0000;26;;;
211228;0000;24;;;
211229;0000;22;;;
211230;0000;18;;;
211231;0000;40;;;
220101;0000;28;;;
220102;0000;30;;;
220103;0000;36;;;
220104;0000;29;;;
220105;0000;29;;;
220106;0000;33;;;
220107;0000;31;;;
220108;0000;32;;;
220109;0000;32;;;
220110;0000;32;;;
220111;0000;29;;;
220112;0000;27;;;
220113;0000;27;;;
220114;0000;27;;;
220115;0000;25;;;
220116;0000;21;;;
220117;0000;25;;;
220118;0000;31;;;
220119;0000;31;;;
220120;0000;33;;;
220121;0000;31;;;
220122;0000;27;;;
220123;0000;24;;;
220124;0000;28;;;
220125;0000;28;;;
220126;0000;31;;;
220127;0000;31;;;
220128;0000;25;;;
220129;0000;28;;;
220130;0000;28;;;
220131;0000;28;;;
220201;0000;26;;;
220202;0000;32;;;
220203;0000;34;;;
220204;0000;36;;;
220205;0000;31;;;
220206;0000;29;;;
220207;0000;31;;;
220208;0000;36;;;
220209;0000;32;;;
220210;0000;35;;;
220211;0000;43;;;
220212;0000;35;;;
220213;0000;28;;;
220214;0000;32;;;
220215;0000;37;;;
220216;0000;39;;;
220217;0000;35;;;
220218;0000;32;;;
220219;0000;34;;;
220220;0000;38;;;
220221;0000;35;;;
220222;0000;35;;;
220223;0000;33;;;
220224;0000;31;;;
220225;0000;34;;;
220226;0000;37;;;
220227;0000;34;;;
220228;0000;34;;;
220301;0000;48;;;
220302;0000;47;;;
220303;0000;57;;;
220304;0000;45;;;
220305;0000;33;;;
220306;0000;31;;;
220307;0000;43;;;
220308;0000;41;;;
220309;0000;37;;;
220310;0000;31;;;
220311;0000;44;;;
220312;0000;44;;;
220313;0000;36;;;
220314;0000;41;;;
220315;0000;40;;;
220316;0000;35;;;
220317;0000;38;;;
220318;0000;49;;;
220319;0000;71;;;
220320;0000;45;;;
220321;0000;39;;;
220322;0000;47;;;
220323;0000;41;;;
220324;0000;45;;;
220325;0000;61;;;
220326;0000;59;;;
220327;0000;47;;;
220328;0000;38;;;
220329;0000;34;;;
220330;0000;36;;;
220331;0000;;;46;
220401;0000;;;10;
220402;0000;;;10;
220403;0000;;;10;
220404;0000;;;20;
220405;0000;33;;;
220406;0000;34;;;
220407;0000;30;;;
220408;0000;32;;;
220409;0000;25;;;
220410;0000;17;;;
220411;0000;25;;;
220412;0000;28;;;
220413;0000;39;;;
220414;0000;29;;;
220415;0000;30;;;
220416;0000;28;;;
220417;0000;26;;;
220418;0000;28;;;
220419;0000;40;;;
220420;0000;37;;;
220421;0000;21;;;
220422;0000;20;;;
220423;0000;22;;;
220424;0000;27;;;
220425;0000;31;;;
220426;0000;31;;;
220427;0000;24;;;
220428;0000;28;;;
220429;0000;41;;;
220430;0000;31;;;
220501;0000;27;;;
220502;0000;27;;;
220503;0000;34;;;
220504;0000;33;;;
220505;0000;43;;;
220506;0000;27;;;
220507;0000;31;;;
220508;0000;47;;;
220509;0000;35;;;
220510;0000;36;;;
220511;0000;45;;;
220512;0000;35;;;
220513;0000;40;;;
220514;0000;35;;;
220515;0000;30;;;
220516;0000;33;;;
220517;0000;40;;;
220518;0000;33;;;
220519;0000;58;;;
220520;0000;39;;;
220521;0000;32;;;
220522;0000;29;;;
220523;0000;34;;;
220524;0000;35;;;
220525;0000;36;;;
220526;0000;42;;;
220527;0000;;;19;
220528;0000;;;10;
220529;0000;;;9;
220530;0000;;;21;
220531;0000;41;;;
220601;0000;55;;;
220602;0000;52;;;
220603;0000;36;;;
220604;0000;41;;;
220605;0000;40;;;
220606;0000;51;;;
220607;0000;43;;;
220608;0000;35;;;
220609;0000;28;;;
220610;0000;38;;;
220611;0000;42;;;
220612;0000;35;;;
220613;0000;36;;;
220614;0000;43;;;
220615;0000;37;;;
220616;0000;32;;;
220617;0000;45;;;
220618;0000;35;;;
220619;0000;37;;;
220620;0000;36;;;
220621;0000;29;;;
220622;0000;35;;;
220623;0000;38;;;
220624;0000;41;;;
220625;0000;27;;;
220626;0000;25;;;
220627;0000;31;;;
220628;0000;44;;;
220629;0000;42;;;
220630;0000;40;;;
220701;0000;42;;;
220702;0000;37;;;
220703;0000;37;;;
220704;0000;36;;;
220705;0000;48;;;
220706;0000;51;;;
220707;0000;43;;;
220708;0000;58;;;
220709;0000;43;;;
220710;0000;27;;;
220711;0000;47;;;
220712;0000;48;;;
220713;0000;36;;;
220714;0000;33;;;
220715;0000;31;;;
220716;0000;37;;;
220717;0000;44;;;
220718;0000;42;;;
220719;0000;35;;;
220720;0000;41;;;
220721;0000;31;;;
220722;0000;27;;;
220723;0000;31;;;
220724;0000;33;;;
220725;0000;36;;;
220726;0000;31;;;
220727;0000;36;;;
220728;0000;35;;;
220729;0000;38;;;
220730;0000;36;;;
220731;0000;25;;;
220801;0000;24;;;
220802;0000;32;;;
220803;0000;39;;;
220804;0000;41;;;
220805;0000;41;;;
220806;0000;43;;;
220807;0000;43;;;
220808;0000;46;;;
220809;0000;49;;;
220810;0000;43;;;
220811;0000;50;;;
220812;0000;40;;;
220813;0000;33;;;
220814;0000;33;;;
220815;0000;35;;;
220816;0000;52;;;
220817;0000;44;;;
220818;0000;44;;;
220819;0000;43;;;
220820;0000;45;;;
220821;0000;31;;;
220822;0000;29;;;
220823;0000;34;;;
220824;0000;34;;;
220825;0000;40;;;
220826;0000;33;;;
220827;0000;35;;;
220828;0000;36;;;
220829;0000;38;;;
220830;0000;35;;;
220831;0000;31;;;
220901;0000;32;;;
220902;0000;34;;;
220903;0000;40;;;
220904;0000;42;;;
220905;0000;44;;;
220906;0000;44;;;
220907;0000;38;;;
220908;0000;36;;;
220909;0000;36;;;
220910;0000;26;;;
220911;0000;22;;;
220912;0000;32;;;
220913;0000;41;;;
220914;0000;47;;;
220915;0000;35;;;
220916;0000;;;;
220917;0000;34;;;
220918;0000;31;;;
220919;0000;29;;;
220920;0000;32;;;
220921;0000;34;;;
220922;0000;46;;;
220923;0000;40;;;
220924;0000;28;;;
220925;0000;35;;;
220926;0000;45;;;
220927;0000;30;;;
220928;0000;35;;;
220929;0000;27;;;
220930;0000;33;;;
221001;0000;29;;;
221002;0000;30;;;
221003;0000;29;;;
221004;0000;23;;;
221005;0000;35;;;
221006;0000;49;;;
221007;0000;38;;;
221008;0000;30;;;
221009;0000;;;;
221010;0000;;;;
221011;0000;;;;
221012;0000;;;;
221013;0000;;;;
221014;0000;26;;;
221015;0000;33;;;
221016;0000;29;;;
221017;0000;23;;;
221018;0000;25;;;
221019;0000;22;;;
221020;0000;27;;;
221021;0000;28;;;
221022;0000;25;;;
221023;0000;20;;;
221024;0000;24;;;
221025;0000;24;;;
221026;0000;23;;;
221027;0000;25;;;
